msg_seq,t_tx_ns,t_rx_ns,lat_ms,payload_app,payload_envelope,wire_up_l3_bytes,wire_down_l3_bytes,wire_l3_bytes,frames_up,frames_down,msg_total_bytes_enviada,eficiencia_env,overhead_env_bytes
512,1758889155820934855,1758889156077406835,256.472,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
513,1758889757020815642,1758889757183362895,162.547,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
514,1758890356208790865,1758890356488404671,279.614,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
515,1758890956417618394,1758890956626801187,209.183,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
516,1758891559625584629,1758891559690295933,64.711,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
517,1758892156821075066,1758892156835521033,14.446,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
518,1758892756034039880,1758892756105133939,71.094,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
519,1758893356236867313,1758893356249991551,13.124,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
520,1758893959446757853,1758893959460016306,13.258,463,487,2072,1070,3142,39,39,2072,0.23503861003861004,1585
521,1758894556655212377,1758894556711553129,56.341,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
522,1758895156852211683,1758895157150944979,298.733,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
523,1758895756064734506,1758895756363321402,298.587,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
524,1758896356251982207,1758896356437556069,185.574,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
525,1758896956460138188,1758896956514203205,54.065,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
526,1758897556665193344,1758897556926405628,261.212,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
527,1758898155859926511,1758898155968131807,108.205,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
528,1758898756074124619,1758898756222311002,148.186,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
529,1758899356270962858,1758899356388975657,118.013,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
530,1758899956479882869,1758899956672026621,192.144,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
531,1758900556691248920,1758900556983889926,292.641,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
532,1758901155896387138,1758901156027457012,131.07,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
533,1758901756116077099,1758901756298728649,182.652,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
534,1758902356326330870,1758902356570052482,243.722,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
535,1758902956526292447,1758902956841718709,315.426,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
536,1758903556723844460,1758903556805613000,81.769,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
537,1758904155913856778,1758904156155973470,242.117,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
538,1758904756111145889,1758904756426458962,315.313,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
539,1758905356292943583,1758905356390317116,97.374,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
540,1758905956497942872,1758905956662693799,164.751,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
541,1758906556706677965,1758906556935124999,228.447,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
542,1758907156919761365,1758907157178727861,258.966,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
543,1758907756142090903,1758907756221166452,79.076,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
544,1758908356354063627,1758908356556534210,202.471,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
545,1758908956552890364,1758908956566608309,13.718,467,491,1772,762,2534,30,30,1772,0.2770880361173815,1281
546,1758909556749969143,1758909557073180620,323.211,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
547,1758910156945887659,1758910157155208335,209.321,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
548,1758910756155759949,1758910756283181549,127.422,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
549,1758911356369416252,1758911356500464382,131.048,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
550,1758911956580006304,1758911956633404626,53.398,467,491,2280,1210,3490,44,44,2280,0.21535087719298246,1789
551,1758912555781046329,1758912556009969136,228.923,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
552,1758913155986789853,1758913156137924941,151.135,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
553,1758913756191742368,1758913756463119303,271.377,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
554,1758914356402084820,1758914356655647520,253.563,467,491,2052,966,3018,37,37,2052,0.23927875243664717,1561
555,1758914956608543352,1758914956671143877,62.601,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
556,1758915556811581630,1758915557047574533,235.993,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
557,1758916156025770802,1758916156122117841,96.347,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
558,1758916756238948416,1758916756520865680,281.917,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
559,1758917356438674736,1758917356553197065,114.522,467,491,2128,1082,3210,40,40,2128,0.23073308270676693,1637
560,1758917956621695709,1758917956668122828,46.427,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
561,1758918556825147600,1758918557047798291,222.651,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
562,1758919156041034333,1758919156229353804,188.319,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
563,1758919756259404440,1758919756419616445,160.212,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
564,1758920356473009529,1758920356668847882,195.838,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
565,1758920956662576053,1758920956675522263,12.946,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
566,1758921556845750672,1758921556917750976,72.0,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
567,1758922156064033363,1758922156080792182,16.759,467,491,1772,762,2534,30,30,1772,0.2770880361173815,1281
568,1758922756280546779,1758922756351389914,70.843,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
569,1758923356497370356,1758923356624139759,126.769,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
570,1758923955701755295,1758923955973956640,272.201,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
571,1758924556895096886,1758924557167674012,272.577,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
572,1758925156111772278,1758925156208437338,96.665,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
573,1758925756308070150,1758925756476803952,168.734,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
574,1758926356491148467,1758926356746727415,255.579,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
575,1758926956698272782,1758926957019079433,320.807,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
576,1758927555903807357,1758927556060680139,156.873,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
577,1758928156126187578,1758928156256352723,130.165,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
578,1758928756343958307,1758928756528139620,184.181,463,487,2152,1142,3294,41,41,2152,0.22630111524163568,1665
579,1758929356558856162,1758929356595784984,36.929,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
580,1758929956766339991,1758929956868466407,102.126,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
581,1758930555978006440,1758930556219072534,241.066,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
582,1758931156195386335,1758931156491341279,295.955,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
583,1758931756395693702,1758931756454997890,59.304,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
584,1758932356586083751,1758932356723691827,137.608,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
585,1758932956769554759,1758932956997307771,227.753,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
586,1758933555964579865,1758933556040429566,75.85,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
587,1758934156178803352,1758934156310739659,131.936,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
588,1758934756391500505,1758934756581759559,190.259,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
589,1758935356600400044,1758935356852479838,252.08,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
590,1758935956806832861,1758935957123959338,317.126,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
591,1758936556014728335,1758936556027996757,13.268,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
592,1758937156231391389,1758937156435757576,204.366,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
593,1758937756434701916,1758937756709289475,274.588,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
594,1758938356633205539,1758938356646708191,13.503,463,487,1920,942,2862,35,35,1920,0.25364583333333335,1433
595,1758938956814905735,1758938957140755488,325.85,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
596,1758939556021428031,1758939556085913361,64.485,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
597,1758940156236267729,1758940156549568404,313.301,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
598,1758940756443501006,1758940756683807576,240.307,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
599,1758941356637621773,1758941356912765675,275.144,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
600,1758941956830865956,1758941956878894310,48.028,463,487,2276,1210,3486,44,44,2276,0.2139718804920914,1789
601,1758942556036057280,1758942556359614839,323.558,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
602,1758943156250043567,1758943156415438275,165.395,463,487,2124,1018,3142,39,39,2124,0.2292843691148776,1637
603,1758943756456449134,1758943756732073428,275.624,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
604,1758944356660197675,1758944356812131532,151.934,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
605,1758944956858436083,1758944957172434934,313.999,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
606,1758945556066046985,1758945556197794091,131.747,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
607,1758946156256900527,1758946156361536917,104.636,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
608,1758946756459586003,1758946756749257984,289.672,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
609,1758947356660969691,1758947356882591035,221.621,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
610,1758947956851868469,1758947957050797139,198.929,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
611,1758948556036633644,1758948556322286407,285.653,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
612,1758949156247397362,1758949156508143380,260.746,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
613,1758949756455200643,1758949756629753950,174.553,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
614,1758950356649994170,1758950356916963176,266.969,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
615,1758950955842930353,1758950955981921124,138.991,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
616,1758951556055796245,1758951556158742285,102.946,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
617,1758952156250759605,1758952156357728784,106.969,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
618,1758952756458429973,1758952756471459701,13.03,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
619,1758953356663848661,1758953356847612354,183.764,463,487,1844,838,2682,32,32,1844,0.26409978308026033,1357
620,1758953955858228295,1758953956024077555,165.849,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
621,1758954556064144948,1758954556245025423,180.88,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
622,1758955156273249654,1758955156449651250,176.402,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
623,1758955756482679475,1758955756541111210,58.432,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
624,1758956356683270927,1758956356778746668,95.476,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
625,1758956956877229513,1758956957044824642,167.595,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
626,1758957556092680992,1758957556317746529,225.066,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
627,1758958156276010974,1758958156324101151,48.09,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
628,1758958756483402929,1758958756524450740,41.048,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
629,1758959356681142779,1758959356901136568,219.994,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
630,1758959956874635945,1758959957149293606,274.658,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
631,1758960556084860513,1758960556382752579,297.892,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
632,1758961156270386761,1758961156394662232,124.275,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
633,1758961756476431061,1758961756562192596,85.762,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
634,1758962356673471977,1758962356698142923,24.671,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
635,1758962956863957718,1758962957079640665,215.683,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
636,1758963556051260324,1758963556343947719,292.687,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
637,1758964156262202064,1758964156313814277,51.612,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
638,1758964756471213020,1758964756761178743,289.966,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
639,1758965356673794042,1758965356699009817,25.216,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
640,1758965955873602600,1758965956075574345,201.972,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
641,1758966556090387811,1758966556103711154,13.323,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
642,1758967156288731756,1758967156514654802,225.923,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
643,1758967756473899059,1758967756487108472,13.209,463,487,1844,826,2670,32,32,1844,0.26409978308026033,1357
644,1758968356676304753,1758968356762469272,86.165,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
645,1758968956877837775,1758968957134929012,257.091,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
646,1758969556101377094,1758969556129573946,28.197,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
647,1758970156315762785,1758970156349245722,33.483,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
648,1758970756516620097,1758970756635529812,118.91,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
649,1758971356705247833,1758971357000135146,294.887,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
650,1758971955913145356,1758971956121643609,208.498,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
651,1758972556133919135,1758972556280767595,146.848,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
652,1758973156351915996,1758973156607542710,255.627,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
653,1758973756548645072,1758973756846329704,297.685,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
654,1758974356733667909,1758974356814661720,80.994,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
655,1758974955941265425,1758974956088401054,147.136,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
656,1758975556158595481,1758975556212064241,53.469,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
657,1758976156355478184,1758976156649139965,293.662,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
658,1758976756561896699,1758976756691981274,130.085,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
659,1758977356760441543,1758977356781518625,21.077,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
660,1758977955970874013,1758977956094281694,123.408,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
661,1758978556188282024,1758978556220091465,31.809,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
662,1758979156399367135,1758979156518352830,118.986,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
663,1758979756593986024,1758979756910153183,316.167,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
664,1758980355781140391,1758980356013349984,232.21,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
665,1758980956976915593,1758980957009436195,32.521,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
666,1758981556187715327,1758981556363743490,176.028,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
667,1758982156377378273,1758982156392138176,14.76,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
668,1758982756586269811,1758982756856844420,270.575,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
669,1758983356789603839,1758983356820382301,30.778,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
670,1758983956999864426,1758983957179769494,179.905,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
671,1758984556218832455,1758984556529553727,310.721,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
672,1758985156417912250,1758985156493493754,75.582,467,491,2052,1018,3070,38,38,2052,0.23927875243664717,1561
673,1758985756610937276,1758985756818440802,207.504,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
674,1758986356788756517,1758986356867832354,79.076,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
675,1758986956998032978,1758986957110066841,112.034,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
676,1758987556210893196,1758987556516788467,305.895,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
677,1758988156406689857,1758988156516573383,109.884,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
678,1758988756598644864,1758988756746663455,148.019,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
679,1758989356781572376,1758989357017166433,235.594,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
680,1758989955987807970,1758989956059603384,71.795,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
681,1758990556200656339,1758990556330790978,130.135,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
682,1758991156409434357,1758991156602248347,192.814,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
683,1758991756615370665,1758991756874084208,258.714,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
684,1758992356813599130,1758992356837630037,24.031,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
685,1758992956021865745,1758992956186603196,164.737,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
686,1758993556233179431,1758993556457513854,224.334,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
687,1758994156436753733,1758994156729072690,292.319,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
688,1758994756630379685,1758994756692932245,62.553,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
689,1758995355818140087,1758995356042540291,224.4,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
690,1758995956008945284,1758995956022218901,13.274,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
691,1758996556203266397,1758996556277832390,74.566,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
692,1758997156408133429,1758997156420935409,12.802,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
693,1758997756616119243,1758997756628406636,12.287,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
694,1758998356818616056,1758998357090002057,271.386,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
695,1758998956030619288,1758998956132874716,102.255,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
696,1758999556244080084,1758999556403938470,159.858,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
697,1759000156447200338,1759000156674718107,227.518,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
698,1759000756640873238,1759000756946118344,305.245,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
699,1759001356828933474,1759001356909164871,80.231,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
700,1759001957031457595,1759001957180876724,149.419,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
701,1759002556220195751,1759002556530416010,310.22,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
702,1759003156417064226,1759003156495025599,77.961,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
703,1759003756621984739,1759003756766175313,144.191,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
704,1759004356822161363,1759004357037256775,215.095,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
705,1759004956031709338,1759004956079507798,47.798,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
706,1759005556247387981,1759005556350721362,103.333,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
707,1759006156457405569,1759006156622057808,164.652,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
708,1759006756653154175,1759006756893271031,240.117,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
709,1759007356840054044,1759007357163851725,323.798,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
710,1759007956047816778,1759007956206741322,158.925,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
711,1759008556239850838,1759008556477167829,237.317,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
712,1759009156421517456,1759009156748077916,326.56,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
713,1759009756626426789,1759009756712316767,85.89,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
714,1759010355827845301,1759010356061141933,233.297,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
715,1759010956037327782,1759010956332645072,295.317,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
716,1759011556252139474,1759011556266521551,14.382,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
717,1759012156460082311,1759012156525769614,65.687,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
718,1759012756658094859,1759012756839157582,181.063,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
719,1759013356849804762,1759013356863678302,13.874,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
720,1759013956057770133,1759013956152115418,94.345,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
721,1759014556258555086,1759014556423822506,165.267,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
722,1759015156444801701,1759015156694481614,249.68,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
723,1759015756625856271,1759015756659041857,33.186,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
724,1759016356827959956,1759016356929720987,101.761,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
725,1759016956041812512,1759016956278367368,236.555,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
726,1759017556255377485,1759017556549549693,294.172,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
727,1759018156465449111,1759018156513197783,47.749,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
728,1759018756664658088,1759018756785071238,120.413,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
729,1759019356861682689,1759019357055902341,194.22,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
730,1759019956071873204,1759019956098574799,26.702,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
731,1759020556276675076,1759020556373322413,96.647,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
732,1759021156465545580,1759021156641287364,175.742,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
733,1759021756649239430,1759021756911888754,262.649,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
734,1759022356854111677,1759022356875638702,21.527,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
735,1759022956064849900,1759022956126438053,61.588,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
736,1759023556276593167,1759023556397729762,121.137,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
737,1759024156480883315,1759024156558767345,77.884,463,487,2124,1018,3142,39,39,2124,0.2292843691148776,1637
738,1759024756668714072,1759024756681666023,12.952,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
739,1759025356872204750,1759025357020290227,148.085,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
740,1759025958089804974,1759025958413641347,323.836,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
741,1759026556299739802,1759026556507514603,207.775,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
742,1759027158507514918,1759027158521217354,13.702,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
743,1759027756708692637,1759027756722118134,13.425,463,487,1920,942,2862,35,35,1920,0.25364583333333335,1433
744,1759028357903619081,1759028357921365619,17.747,459,483,2144,1146,3290,41,41,2144,0.22527985074626866,1661
745,1759028956100422773,1759028956377717729,277.295,463,487,1896,890,2786,34,34,1896,0.2568565400843882,1409
746,1759029556308992909,1759029556349193363,40.2,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
747,1759030156516798620,1759030158554329739,2037.531,459,483,2528,966,3494,37,37,2528,0.19106012658227847,2045
748,1759030758719301709,1759030758945694296,226.393,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
749,1759031356918078818,1759031357160960889,242.882,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
750,1759031956130827625,1759031956261438553,130.611,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
751,1759032556327457762,1759032556532635201,205.177,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
752,1759033156513215200,1759033156803851895,290.637,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
753,1759033756692065980,1759033756767319320,75.253,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
754,1759034355890770317,1759034356117451176,226.681,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
755,1759034956106080220,1759034956388378024,282.298,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
756,1759035556315942183,1759035556352082358,36.14,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
757,1759036156523623798,1759036156623423885,99.8,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
758,1759036756720165645,1759036756894584608,174.419,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
759,1759037356919236351,1759037357164899042,245.663,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
760,1759037956133999292,1759037956207036998,73.038,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
761,1759038556341149152,1759038556478790135,137.641,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
762,1759039156534394212,1759039156749689372,215.295,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
763,1759039756717489317,1759039757020770764,303.281,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
764,1759040355900595061,1759040356062925608,162.331,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
765,1759040956116913951,1759040956129879041,12.965,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
766,1759041556329779680,1759041556605634458,275.855,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
767,1759042156538223673,1759042156552020183,13.797,463,487,2072,1018,3090,38,38,2072,0.23503861003861004,1585
768,1759042756735814655,1759042756934511718,198.697,463,487,1920,902,2822,34,34,1920,0.25364583333333335,1433
769,1759043355925108256,1759043356102290718,177.182,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
770,1759043958128607108,1759043958329803447,201.196,463,487,2124,954,3078,38,38,2124,0.2292843691148776,1637
771,1759044556306976267,1759044556451713264,144.737,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
772,1759045156514528648,1759045156833298081,318.769,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
