msg_seq,t_tx_ns,t_rx_ns,lat_ms,payload_app,payload_envelope,wire_up_l3_bytes,wire_down_l3_bytes,wire_l3_bytes,frames_up,frames_down
749,1759027807049953032,1759027807361316864,311.364,38,135,1376,426,1802,6,4
750,1759028407565483327,1759028407846372239,280.889,39,136,832,414,1246,5,4
751,1759029007061823405,1759029007106482269,44.659,38,135,831,414,1245,5,4
752,1759029607325855100,1759029607420792059,94.937,39,136,832,414,1246,5,4
753,1759030206605686333,1759030206821980616,216.294,39,136,832,362,1194,5,3
754,1759030809026454519,1759030809154035960,127.581,38,135,831,414,1245,5,4
755,1759031407361169426,1759031407601117850,239.948,39,136,832,362,1194,5,3
756,1759032006802563469,1759032006950338423,147.775,39,136,832,414,1246,5,4
757,1759032607166137014,1759032607221685688,55.549,38,135,831,414,1245,5,4
758,1759033207434154486,1759033207492676192,58.522,39,136,832,414,1246,5,4
759,1759033806702018695,1759033806841369515,139.351,39,136,832,362,1194,5,3
760,1759034407045948509,1759034407113732431,67.784,38,135,831,414,1245,5,4
761,1759035007309259112,1759035007381689413,72.43,39,136,832,414,1246,5,4
762,1759035606572361540,1759035606734505449,162.144,39,136,832,362,1194,5,3
763,1759036206934191910,1759036207004650886,70.459,39,136,832,414,1246,5,4
764,1759036807217376531,1759036807276509221,59.133,38,135,831,362,1193,5,3
765,1759037407481388017,1759037407547754065,66.366,39,136,832,362,1194,5,3
766,1759038006747544756,1759038006763174063,15.629,39,136,832,362,1194,5,3
767,1759038606965612108,1759038606980758362,15.146,39,136,832,362,1194,5,3
768,1759039207197884070,1759039207438614522,240.73,38,135,1376,426,1802,6,4
769,1759039806650236247,1759039806662113718,11.877,39,136,832,362,1194,5,3
770,1759040406876908811,1759040407059399986,182.491,39,136,832,414,1246,5,4
771,1759041007250241796,1759041007329706228,79.464,38,135,831,414,1245,5,4
772,1759041607519776226,1759041607601845383,82.069,39,136,832,414,1246,5,4
773,1759042207789788440,1759042207962147581,172.359,39,136,832,362,1194,5,3
774,1759042807178331987,1759042807370177387,191.845,38,135,831,362,1193,5,3
775,1759043406575559712,1759043406770480516,194.921,39,136,832,414,1246,5,4
776,1759044006979327884,1759044007112880815,133.553,39,136,832,414,1246,5,4
777,1759044607323426922,1759044607540934674,217.508,39,136,832,362,1194,5,3
778,1759045207726419759,1759045207884096550,157.677,39,136,832,362,1194,5,3
779,1759045808096850106,1759045808321727180,224.877,38,135,831,362,1193,5,3
780,1759046407526015109,1759046407726393528,200.378,39,136,832,362,1194,5,3
781,1759047006931131167,1759047007086601380,155.47,39,136,832,362,1194,5,3
782,1759047607301955442,1759047607373379162,71.424,39,136,832,362,1194,5,3
783,1759048207555138803,1759048207636102086,80.963,39,136,832,414,1246,5,4
784,1759048806818301310,1759048806875190738,56.889,39,136,832,362,1194,5,3
785,1759049407084916282,1759049407266419426,181.503,38,135,831,414,1245,5,4
786,1759050007458308021,1759050007774087999,315.78,39,136,832,414,1246,5,4
787,1759050606978487339,1759050606993732701,15.245,39,136,832,362,1194,5,3
788,1759051208208458022,1759051208220138093,11.68,38,135,831,362,1193,5,3
789,1759051806430819977,1759051806439901776,9.082,39,136,832,362,1194,5,3
790,1759051807452034601,1759051807466518244,14.484,39,136,1105,490,1595,8,5
791,1759052406674765909,1759052406851145118,176.379,39,136,832,466,1298,5,5
792,1759053007070575106,1759053007396039337,325.464,38,135,831,414,1245,5,4
793,1759053607590034190,1759053607792876315,202.842,39,136,832,362,1194,5,3
794,1759054207000906414,1759054207230138966,229.233,39,136,832,362,1194,5,3
795,1759054807440242219,1759054807505466193,65.224,39,136,832,414,1246,5,4
796,1759055406713471029,1759055406922412242,208.941,39,136,832,362,1194,5,3
797,1759056007129657234,1759056007442662542,313.005,38,135,831,414,1245,5,4
798,1759056606631329712,1759056606914750331,283.421,39,136,832,414,1246,5,4
799,1759056607926798841,1759056607941755867,14.957,39,136,897,414,1311,6,4
800,1759057207159635102,1759057207421735601,262.1,38,135,831,466,1297,5,5
801,1759057806625650302,1759057806800905215,175.255,39,136,832,414,1246,5,4
802,1759058406997374257,1759058407193026187,195.652,39,136,832,414,1246,5,4
803,1759059007380508541,1759059007421773905,41.265,39,136,832,414,1246,5,4
804,1759059607615157119,1759059607884570215,269.413,39,136,832,414,1246,5,4
805,1759060207106145073,1759060207413764891,307.62,38,135,831,414,1245,5,4
806,1759060806617313855,1759060806867571088,250.257,39,136,832,362,1194,5,3
807,1759061407072787978,1759061407088149981,15.362,38,135,831,362,1193,5,3
808,1759062007275907385,1759062007335498674,59.591,39,136,832,414,1246,5,4
809,1759062608522632380,1759062608538022013,15.39,39,136,832,362,1194,5,3
810,1759063207721434649,1759063207981736314,260.302,39,136,832,362,1194,5,3
811,1759063807195319871,1759063807318678256,123.358,38,135,831,362,1193,5,3
812,1759064407521198111,1759064407660201994,139.004,39,136,832,362,1194,5,3
813,1759065006857978136,1759065007012502173,154.524,39,136,832,362,1194,5,3
814,1759065607226960710,1759065607507964317,281.004,38,135,831,414,1245,5,4
815,1759066206693528218,1759066206942089316,248.561,39,136,832,414,1246,5,4
816,1759066807160263146,1759066807442201647,281.939,38,135,831,414,1245,5,4
817,1759067406647132642,1759067406840495507,193.363,39,136,832,414,1246,5,4
818,1759068007056123217,1759068007345518421,289.395,38,135,831,414,1245,5,4
819,1759068607535325376,1759068607679180216,143.855,39,136,832,362,1194,5,3
820,1759069207867069594,1759069207989604831,122.535,39,136,832,414,1246,5,4
821,1759069807202873605,1759069807429289964,226.416,38,135,831,362,1193,5,3
822,1759070406634626816,1759070406806808771,172.182,39,136,832,362,1194,5,3
823,1759071007019760539,1759071007096175053,76.415,38,135,831,414,1245,5,4
824,1759071607304605610,1759071607352318675,47.713,39,136,832,414,1246,5,4
825,1759072207557573613,1759072207797115358,239.542,39,136,832,362,1194,5,3
826,1759072808997417220,1759072809012646245,15.229,39,136,832,362,1194,5,3
827,1759073407215325452,1759073407249163659,33.838,38,135,883,414,1297,6,4
828,1759074007441057524,1759074007725813734,284.756,39,136,1378,478,1856,6,5
829,1759074606927583569,1759074607092675268,165.092,39,136,832,362,1194,5,3
830,1759075207305939929,1759075207526245769,220.306,39,136,832,414,1246,5,4
831,1759075806734877175,1759075806925639117,190.762,39,136,832,362,1194,5,3
832,1759076407132660944,1759076407407386230,274.725,38,135,831,414,1245,5,4
833,1759077007604248142,1759077007681393199,77.145,39,136,832,414,1246,5,4
834,1759077606876131639,1759077607030796122,154.664,39,136,832,362,1194,5,3
835,1759078207242959176,1759078207301820768,58.862,38,135,831,414,1245,5,4
836,1759078807511205893,1759078807589671437,78.466,39,136,832,414,1246,5,4
837,1759079406797724786,1759079407002436219,204.711,39,136,832,362,1194,5,3
838,1759080007195243498,1759080007390114884,194.871,38,135,831,362,1193,5,3
839,1759080607576235062,1759080607663629234,87.394,39,136,832,362,1194,5,3
840,1759081206852990246,1759081206996536660,143.546,39,136,832,414,1246,5,4
841,1759081807209406215,1759081807338428980,129.023,38,135,831,414,1245,5,4
842,1759082407542293585,1759082407634263696,91.97,39,136,832,414,1246,5,4
843,1759083006836443870,1759083006980818495,144.375,39,136,832,362,1194,5,3
844,1759083607200632092,1759083607248748993,48.117,38,135,831,362,1193,5,3
845,1759084207461763012,1759084207519643303,57.88,39,136,832,414,1246,5,4
846,1759084806729064394,1759084806865981344,136.917,39,136,832,414,1246,5,4
847,1759085407069189751,1759085407084430046,15.24,38,135,831,362,1193,5,3
848,1759086007270885899,1759086007498900823,228.015,39,136,832,414,1246,5,4
849,1759086607688827709,1759086607704447446,15.62,39,136,832,362,1194,5,3
850,1759087206897028597,1759087207118904901,221.876,39,136,832,362,1194,5,3
851,1759087807328373924,1759087807386098445,57.725,39,136,832,414,1246,5,4
852,1759088407589037357,1759088407660499355,71.462,39,136,832,414,1246,5,4
853,1759089006860025433,1759089007010703989,150.679,39,136,832,414,1246,5,4
854,1759089607227353183,1759089607281484251,54.131,38,135,831,362,1193,5,3
855,1759090207491833500,1759090207552787623,60.954,39,136,832,414,1246,5,4
856,1759090806759298198,1759090806901992969,142.695,39,136,832,414,1246,5,4
857,1759091407108203258,1759091407173078854,64.876,38,135,831,414,1245,5,4
858,1759092007361300459,1759092007444428900,83.128,39,136,832,414,1246,5,4
859,1759092606632660200,1759092606896800434,264.14,39,136,1378,478,1856,6,5
860,1759093207119906042,1759093207172608316,52.702,38,135,831,414,1245,5,4
861,1759093807384164701,1759093807537987253,153.823,39,136,832,414,1246,5,4
862,1759094407741169461,1759094407808480569,67.311,39,136,832,414,1246,5,4
863,1759095007024445646,1759095007279919777,255.474,38,135,831,362,1193,5,3
864,1759095607468036328,1759095607560455455,92.419,39,136,832,362,1194,5,3
865,1759096207747380352,1759096207947339614,199.959,39,136,832,362,1194,5,3
866,1759096807165589704,1759096807265936994,100.347,38,135,831,414,1245,5,4
867,1759097407470678369,1759097407493503830,22.825,39,136,832,362,1194,5,3
868,1759098007694343044,1759098007990493793,296.151,39,136,1378,478,1856,6,5
869,1759098607207944307,1759098607381866014,173.922,38,135,831,362,1193,5,3
870,1759099207589171583,1759099207604645115,15.474,39,136,832,414,1246,5,4
871,1759099806804418830,1759099808109569284,1305.15,39,136,1924,542,2466,7,6
872,1759100407311644506,1759100407326542622,14.898,39,136,832,414,1246,5,4
873,1759101007521857666,1759101007727928289,206.071,39,136,832,362,1194,5,3
874,1759101606927534127,1759101607000752549,73.218,39,136,832,362,1194,5,3
875,1759102207215624640,1759102207447605050,231.98,38,135,831,414,1245,5,4
876,1759102806651156657,1759102806952796050,301.639,39,136,832,414,1246,5,4
877,1759102807963819006,1759102807976186770,12.368,39,136,897,414,1311,6,4
878,1759103407178280714,1759103407423790110,245.509,38,135,831,466,1297,5,5
879,1759104007617789261,1759104007815177599,197.388,39,136,832,414,1246,5,4
880,1759104607024003240,1759104607111020604,87.017,38,135,831,362,1193,5,3
881,1759105207320288218,1759105207450223985,129.936,39,136,832,414,1246,5,4
882,1759105808656384428,1759105808682960952,26.577,39,136,832,362,1194,5,3
883,1759106407890932110,1759106408152938779,262.007,39,136,832,362,1194,5,3
884,1759107007339758492,1759107007530609829,190.851,39,136,832,362,1194,5,3
885,1759107608718190691,1759107609004109852,285.919,39,136,832,414,1246,5,4
886,1759108207219499430,1759108207500352321,280.853,38,135,831,362,1193,5,3
887,1759108807705897189,1759108807956027193,250.13,39,136,832,362,1194,5,3
888,1759109407153693156,1759109407383921131,230.228,38,135,831,414,1245,5,4
889,1759110007578719907,1759110007664190746,85.471,39,136,832,414,1246,5,4
890,1759110606850568725,1759110606866196238,15.628,39,136,832,362,1194,5,3
891,1759111207081478148,1759111209199747190,2118.269,38,135,2546,606,3152,8,7
892,1759111807405646133,1759111807420420856,14.775,39,136,832,362,1194,5,3
893,1759112407622081380,1759112407757693836,135.612,39,136,832,414,1246,5,4
894,1759113008963221945,1759113009083002800,119.781,39,136,832,362,1194,5,3
895,1759113607298088090,1759113607437266642,139.179,39,136,832,362,1194,5,3
896,1759114207635255313,1759114207854492805,219.237,39,136,832,362,1194,5,3
897,1759114807066694454,1759114807212982204,146.288,38,135,831,362,1193,5,3
898,1759115408414401909,1759115408429823563,15.422,39,136,832,362,1194,5,3
899,1759116007622828844,1759116007707998943,85.17,39,136,832,414,1246,5,4
900,1759116607899448469,1759116608212863805,313.415,39,136,832,414,1246,5,4
901,1759117207422268683,1759117207521740155,99.471,39,136,832,414,1246,5,4
902,1759117807726888754,1759117807808074792,81.186,39,136,832,414,1246,5,4
903,1759118407023715611,1759118407057253091,33.537,38,135,831,414,1245,5,4
904,1759119009242141278,1759119009547577235,305.436,38,135,831,362,1193,5,3
905,1759119607733831372,1759119608060535156,326.704,39,136,832,414,1246,5,4
906,1759120207269778504,1759120207578800537,309.022,39,136,832,362,1194,5,3
907,1759120806787788294,1759120807052472527,264.684,39,136,832,362,1194,5,3
908,1759120808063322008,1759120808077939384,14.617,38,135,1104,490,1594,8,5
909,1759121407279878702,1759121407375462872,95.584,39,136,832,466,1298,5,5
910,1759122007567899679,1759122007759354329,191.455,39,136,832,362,1194,5,3
911,1759122606964118706,1759122606979389573,15.271,39,136,832,362,1194,5,3
912,1759123207195874918,1759123207375564052,179.689,38,135,831,414,1245,5,4
913,1759123807584444912,1759123807722160776,137.716,39,136,832,414,1246,5,4
914,1759124406930545634,1759124407099551589,169.006,39,136,832,362,1194,5,3
915,1759125007291612745,1759125007429692501,138.08,39,136,832,414,1246,5,4
916,1759125607612243955,1759125607707150485,94.907,39,136,832,362,1194,5,3
917,1759126208899493898,1759126209209775647,310.282,39,136,832,362,1194,5,3
918,1759126807419102062,1759126807668437402,249.335,39,136,832,414,1246,5,4
919,1759127407872957534,1759127407992144352,119.187,39,136,832,414,1246,5,4
920,1759128007208583047,1759128007399993946,191.411,38,135,831,414,1245,5,4
921,1759128607589384630,1759128607646631764,57.247,39,136,832,414,1246,5,4
922,1759129207830699250,1759129208131856982,301.158,39,136,832,414,1246,5,4
923,1759129809343286188,1759129809369510237,26.224,39,136,832,362,1194,5,3
924,1759130407575391873,1759130407783097368,207.705,39,136,832,414,1246,5,4
925,1759131006992853379,1759131007118549043,125.696,39,136,832,362,1194,5,3
926,1759131607331388037,1759131607485433323,154.045,39,136,832,362,1194,5,3
927,1759132207666752374,1759132207718285934,51.534,39,136,832,362,1194,5,3
928,1759132806903516155,1759132806918373178,14.857,39,136,832,362,1194,5,3
929,1759133409110825385,1759133409126167535,15.342,38,135,831,362,1193,5,3
930,1759134007307327931,1759134007322618696,15.291,39,136,832,362,1194,5,3
931,1759134607504988900,1759134607530162780,25.174,39,136,832,362,1194,5,3
932,1759135207713819099,1759135207778764671,64.946,39,136,832,414,1246,5,4
933,1759135806972244665,1759135807248636194,276.392,39,136,1378,478,1856,6,5
934,1759136407442798507,1759136407593284300,150.486,39,136,832,362,1194,5,3
935,1759137007792163897,1759137007895698569,103.535,39,136,832,414,1246,5,4
936,1759137609113987420,1759137609425591544,311.604,38,135,1376,478,1854,6,5
937,1759138207633453154,1759138207814678998,181.226,39,136,832,362,1194,5,3
938,1759138808012643016,1759138808193137717,180.495,38,135,831,414,1245,5,4
939,1759139407388932955,1759139407525345726,136.413,39,136,832,362,1194,5,3
940,1759140007717224102,1759140008000034661,282.811,39,136,832,414,1246,5,4
941,1759140607219693646,1759140607355366230,135.673,38,135,831,362,1193,5,3
942,1759141207567191608,1759141207853775437,286.584,39,136,832,414,1246,5,4
943,1759141807059555081,1759141807172706152,113.151,38,135,831,362,1193,5,3
944,1759142407366319750,1759142407573606906,207.287,39,136,832,362,1194,5,3
945,1759143007773201139,1759143007805291497,32.09,39,136,832,362,1194,5,3
946,1759143607018971790,1759143607272142039,253.17,38,135,831,414,1245,5,4
947,1759144207481509891,1759144207674084784,192.575,39,136,832,362,1194,5,3
948,1759144807883107274,1759144808102461029,219.354,39,136,832,362,1194,5,3
949,1759145407294589393,1759145407514709904,220.121,39,136,832,414,1246,5,4
950,1759146007709371386,1759146007723564854,14.193,39,136,832,362,1194,5,3
951,1759146607920273430,1759146607931686452,11.413,39,136,832,362,1194,5,3
952,1759147207149763811,1759147207277338918,127.575,38,135,831,414,1245,5,4
953,1759147807482039999,1759147807548758866,66.719,39,136,832,362,1194,5,3
954,1759148407747235746,1759148407925198303,177.963,39,136,832,362,1194,5,3
955,1759149007142478680,1759149007435935137,293.456,38,135,1376,478,1854,6,5
956,1759149607629856808,1759149607676265463,46.409,39,136,832,414,1246,5,4
957,1759150207858881762,1759150207918189527,59.308,39,136,832,414,1246,5,4
958,1759150808118756999,1759150808339308330,220.551,38,135,831,362,1193,5,3
959,1759151407534923422,1759151407786612329,251.689,42,139,839,414,1253,5,4
960,1759152007000940339,1759152007156721823,155.781,42,139,839,362,1201,5,3
961,1759152607373062289,1759152607397507150,24.445,42,139,839,362,1201,5,3
962,1759153207615140013,1759153207669403300,54.263,42,139,839,362,1201,5,3
963,1759153807884165343,1759153807970202036,86.037,42,139,839,362,1201,5,3
964,1759154408198093593,1759154408336626767,138.533,41,138,838,414,1252,5,4
965,1759155007532366165,1759155007637955875,105.59,42,139,839,414,1253,5,4
966,1759155607827789435,1759155607891640496,63.851,42,139,839,362,1201,5,3
967,1759156207107355783,1759156207239434743,132.079,41,138,838,362,1200,5,3
968,1759156807436541880,1759156807535898812,99.357,42,139,839,414,1253,5,4
969,1759157407733882425,1759157407918735792,184.853,42,139,839,414,1253,5,4
970,1759158007136386239,1759158007200346280,63.96,41,138,838,362,1200,5,3
971,1759158607412040042,1759158607428203704,16.164,42,139,839,362,1201,5,3
972,1759159207633583729,1759159207847872508,214.289,42,139,839,362,1201,5,3
973,1759159807068565688,1759159807185999208,117.434,41,138,838,414,1252,5,4
974,1759160407370475606,1759160407699048847,328.573,42,139,1392,478,1870,6,5
975,1759161006895064316,1759161007179035826,283.972,42,139,839,362,1201,5,3
976,1759161607392392003,1759161607471727912,79.336,42,139,839,414,1253,5,4
977,1759162207682820188,1759162207965276075,282.456,42,139,839,362,1201,5,3
978,1759162807156845837,1759162807378038084,221.192,41,138,838,362,1200,5,3
979,1759163407569885910,1759163407633190046,63.304,42,139,839,362,1201,5,3
980,1759164007828770525,1759164008153167474,324.397,42,139,839,414,1253,5,4
981,1759164607369525822,1759164607605337290,235.811,42,139,839,362,1201,5,3
982,1759165207815377494,1759165208066070145,250.693,42,139,839,414,1253,5,4
983,1759165807260094663,1759165807478959031,218.864,41,138,838,414,1252,5,4
984,1759166407674412824,1759166407951061543,276.649,42,139,839,362,1201,5,3
985,1759167007168394365,1759167007300839408,132.445,41,138,838,362,1200,5,3
986,1759167607508054922,1759167607572557055,64.502,42,139,839,414,1253,5,4
987,1759168207776067726,1759168207843609909,67.542,42,139,839,414,1253,5,4
988,1759168807063921859,1759168807193543131,129.621,41,138,838,362,1200,5,3
989,1759169407377912149,1759169407465341498,87.429,42,139,839,362,1201,5,3
990,1759170007651607493,1759170007735897271,84.29,42,139,839,362,1201,5,3
991,1759170607927095800,1759170608007020120,79.924,42,139,839,414,1253,5,4
992,1759171207217585104,1759171207358236081,140.651,41,138,838,362,1200,5,3
993,1759171807558393376,1759171807641713464,83.32,42,139,839,362,1201,5,3
994,1759172407845076434,1759172407859759546,14.683,42,139,839,362,1201,5,3
995,1759173007078420642,1759173007261629376,183.209,41,138,838,362,1200,5,3
996,1759173607470980293,1759173607485870180,14.89,42,139,839,362,1201,5,3
997,1759174207691358569,1759174207805884362,114.526,42,139,839,362,1201,5,3
998,1759174808021604961,1759174808036687597,15.083,41,138,838,362,1200,5,3
999,1759175407252306571,1759175407426957275,174.651,41,138,838,362,1200,5,3
1000,1759176007606629010,1759176007698898446,92.269,42,139,840,362,1202,5,3
1001,1759176607887240288,1759176607969293161,82.053,42,139,840,362,1202,5,3
1002,1759177207173539334,1759177207319654672,146.115,41,138,839,414,1253,5,4
1003,1759177807517759102,1759177807590240691,72.482,42,139,840,362,1202,5,3
1004,1759178407789154009,1759178407861692904,72.539,42,139,840,362,1202,5,3
1005,1759179008081032554,1759179008326039111,245.007,41,138,1392,478,1870,6,5
1006,1759179607535258145,1759179607667559687,132.302,42,139,840,414,1254,5,4
1007,1759180207876834955,1759180207999942742,123.108,42,139,840,362,1202,5,3
1008,1759180807215932975,1759180807350906895,134.974,41,138,839,414,1253,5,4
1009,1759181407543818866,1759181407866685791,322.867,42,139,840,414,1254,5,4
1010,1759182007089971613,1759182007288153211,198.182,41,138,839,414,1253,5,4
1011,1759182607502225487,1759182607674484339,172.259,42,139,840,362,1202,5,3
1012,1759183207888141087,1759183207974777355,86.636,42,139,840,362,1202,5,3
1013,1759183807195101209,1759183807323500830,128.4,41,138,839,362,1201,5,3
1014,1759184407509948090,1759184407652190137,142.242,42,139,840,414,1254,5,4
1015,1759185007847163579,1759185007923402755,76.239,42,139,840,414,1254,5,4
1016,1759185607140705445,1759185607287905804,147.2,41,138,839,414,1253,5,4
1017,1759186207488420546,1759186207561182929,72.762,42,139,840,362,1202,5,3
1018,1759186807768898692,1759186807831977867,63.079,42,139,840,362,1202,5,3
