t_rx_iso,msg_seq,t_tx_ns,t_rx_ns,payload_app,payload_envelope,lat_ms,clock_skew
2025-09-24 07:10:06.037,213,1758708605926401252,1758708606037473419,39,136,111.072,0
2025-09-24 07:20:06.445,214,1758709206259892587,1758709206445967534,38,135,186.075,0
2025-09-24 07:30:05.945,215,1758709805656483048,1758709805945654377,39,136,289.171,0
2025-09-24 07:40:07.474,216,1758710407162299550,1758710407474290870,38,135,311.991,0
2025-09-24 07:50:05.781,217,1758711005687506363,1758711005781167384,39,136,93.661,0
2025-09-24 08:00:06.061,218,1758711606001379670,1758711606061530146,37,134,60.15,0
2025-09-24 08:10:07.517,219,1758712207278936234,1758712207517893271,39,136,238.957,0
2025-09-24 08:20:05.986,220,1758712805706759289,1758712805986291956,42,139,279.533,0
2025-09-24 08:30:06.522,221,1758713406209755114,1758713406522021375,41,138,312.266,0
2025-09-24 08:40:05.886,222,1758714005734020869,1758714005886539009,42,139,152.518,0
2025-09-24 08:50:06.272,223,1758714606119564971,1758714606272680580,41,138,153.116,0
2025-09-24 09:00:05.651,224,1758715205494766032,1758715205651225480,42,139,156.459,0
2025-09-24 09:10:06.147,225,1758715805851775404,1758715806147462834,42,139,295.687,0
2025-09-24 09:20:06.564,226,1758716406370626607,1758716406564522916,42,139,193.896,0
2025-09-24 09:30:05.983,227,1758717005771142574,1758717005983060852,42,139,211.918,0
2025-09-24 09:40:06.418,228,1758717606201008338,1758717606418897140,41,138,217.889,0
2025-09-24 09:50:05.803,229,1758718205607401912,1758718205803549375,42,139,196.147,0
2025-09-24 10:00:06.047,230,1758718806007617172,1758718806047385585,41,138,39.768,0
2025-09-24 10:10:06.545,231,1758719406260885170,1758719406545260905,41,138,284.376,0
2025-09-24 10:20:05.862,232,1758720005746226176,1758720005862063280,42,139,115.837,0
2025-09-24 10:30:06.376,233,1758720606080016360,1758720606376432804,41,138,296.416,0
2025-09-24 10:40:05.575,234,1758721205559644904,1758721205575838623,42,139,16.194,0
